"Population density (1,000 persons per square mile)",Chelsea/Clinton/Midtown,,43.33712984,42.77220957,43.33517735,47.23560039,47.98958672,43.75886756,46.55092743,45.90562968,47.83468923,48.63228116,51.93817117,45.63846404,0,0
"Median rent, all ($2016)",Chelsea/Clinton/Midtown,1430,1770,1710,1650,1680,1870,1770,1930,1250,1490,1210,2210,2230,0,0
Severely rent-burdened households,Chelsea/Clinton/Midtown,0.184446075,,,,,,0.199465922,,,,,0.20872164,,0,0
Racial diversity index,Coney Island,0.619417274,0,0.553844624,0.556092529,0.56710276,0.600010126,0.595959059,0.590729384,0.583480704,0.612226765,0.618549382,0.621087094,0.637032862,1,1
Percent Asian,Coney Island,0.095946202,0,0.101295244,0.10059548,0.093003982,0.129962274,0.146287532,0.136276148,0.145329957,0.143144877,0.119049554,0.149738152,0.14520698,1,1
Percent black,Coney Island,0.144414404,0,0.11552075,0.119796468,0.125974051,0.125532356,0.122362092,0.1109613,0.088276479,0.121074081,0.123050385,0.112126469,0.088021087,1,1
Percent Hispanic,Coney Island,0.156047116,0,0.145264112,0.125907968,0.149560844,0.151463584,0.124524789,0.148899376,0.141883907,0.12909298,0.17190929,0.158143361,0.172062612,1,1
Percent white,Coney Island,0.571113675,0,0.633599198,0.635282622,0.621296702,0.586856109,0.593432384,0.596838331,0.606196931,0.579619573,0.567964453,0.564720926,0.551841297,1,1
Median household income ($2016),Coney Island,36070,31330,33390,36290,36290,36250,31840,29880,31230,31630,29930,40720,39210,1,1
Unemployment rate,Coney Island,0.104027334,0.066013072,0.049338506,0.061125681,0.082970319,0.095523295,0.144492132,0.128192257,0.117644462,0.126933224,0.090227372,0.130310904,0.095056529,1,1
Population aged 25+ with a bachelor's degree or higher,Coney Island,0.234877017,0.317406656,0.333790922,0.325534455,0.271547132,0.270116715,0.276357655,0.345854166,0.322334447,0.343380006,0.321261238,0.370670523,0.40205691,1,1
Population aged 25+ without a high school diploma,Coney Island,,0.200197831,0.1712164,0.180994695,0.243391552,0.236525597,0.176576066,0.171518489,0.166136842,0.18284773,0.213245536,0.194890936,0.148429822,1,1
Poverty rate,Coney Island,0.284980251,0.270600696,0.220123815,0.238090794,0.19024488,0.199646723,0.279732874,0.262465435,0.27465423,0.258113129,0.326265166,0.209864055,0.219072545,1,1
Foreign-born population,Coney Island,0.47567549,0.538092283,0.540357036,0.51712695,0.493874674,0.502165438,0.531111801,0.554523161,0.564844332,0.540833326,0.489745049,0.526750882,0.523470864,1,1
"Population density (1,000 persons per square mile)",Coney Island,,32.19982369,30.4692918,31.87893036,30.84748751,32.63679107,30.30032324,30.07669703,29.59006759,31.22215692,32.53805466,36.08022333,34.33646782,1,1
"Median rent, all ($2016)",Coney Island,820,840,830,870,850,920,950,940,910,940,870,1040,980,1,1
Severely rent-burdened households,Coney Island,0.295518002,,,,,,0.270402665,,,,,0.311589104,,1,1
Racial diversity index,East Flatbush,0.210895476,0.187740519,0.194488845,0.218834878,0.233078635,0.188957235,0.198704156,0.174409259,0.219451227,0.193664699,0.231870023,0.217083747,0.246038229,0,0
Percent Asian,East Flatbush,0.009947475,0.008340772,0.002523916,0.006981253,0.027983158,0.017303762,0.007605945,0.011091305,0.016038532,0.010017803,0.020636098,0.006397349,0.012909639,0,0
Percent black,East Flatbush,0.886502413,0.898794912,0.895121786,0.880470921,0.872633777,0.899001859,0.89192002,0.906904642,0.880579969,0.895718295,0.872722249,0.881624577,0.864548197,0,0
Percent Hispanic,East Flatbush,0.053860928,0.065366269,0.06452948,0.074825469,0.066829006,0.047565501,0.074747835,0.053651142,0.067119236,0.060597146,0.076574611,0.068650894,0.075065131,0,0
Percent white,East Flatbush,0.01476632,0.009212508,0.009885338,0.016985013,0.013508642,0.016629074,0.01137684,0.010641864,0.019117136,0.015864036,0.014011896,0.03000811,0.026772247,0,0
Median household income ($2016),East Flatbush,51520,51760,49530,50000,48680,53210,47380,47450,50690,43750,42860,50870,51260,0,0
Unemployment rate,East Flatbush,0.124946202,0.090869312,0.083511659,0.09757126,0.077354499,0.119193261,0.127662554,0.134464017,0.122088001,0.113116009,0.087013266,0.079607205,0.071762298,0,0
Population aged 25+ with a bachelor's degree or higher,East Flatbush,0.150606324,0.20796174,0.186196067,0.174310674,0.183916899,0.195597478,0.175577515,0.20333049,0.189758718,0.223899063,0.217795193,0.217500682,0.271407747,0,0
Population aged 25+ without a high school diploma,East Flatbush,,0.142469327,0.178611488,0.175573301,0.170719014,0.145248778,0.150917261,0.182755908,0.15315401,0.166453037,0.138683386,0.146243143,0.132757185,0,0
Poverty rate,East Flatbush,0.194405828,0.122039221,0.191320655,0.133688179,0.139335616,0.117248769,0.154019567,0.175713021,0.170782772,0.18318341,0.191811496,0.169806131,0.149164143,0,0
Foreign-born population,East Flatbush,0.544653491,0.521486554,0.535165208,0.522178564,0.532135739,0.508648574,0.525779663,0.517025458,0.555106297,0.52164992,0.5204325,0.530714266,0.517379679,0,0
"Population density (1,000 persons per square mile)",East Flatbush,,46.5709646,47.86943813,44.05618707,47.7482949,49.10068204,45.56187074,42.63527119,45.78531991,43.05423839,44.66580059,46.4527444,47.37252355,0,0
"Median rent, all ($2016)",East Flatbush,990,1090,1100,1100,1150,1140,1180,1140,1160,1220,1200,1230,1310,0,0
Severely rent-burdened households,East Flatbush,0.261073101,,,,,,0.307427607,,,,,0.3367076,,0,0
Racial diversity index,East Harlem,0.593051747,0.611197381,0.618874975,0.632932096,0.636188588,0.648146893,0.660545442,0.66000225,0.684724422,0.706558232,0.652523123,0.652363524,0.686723021,1,1
Percent Asian,East Harlem,0.027331872,0.037404803,0.039616642,0.065932799,0.057799998,0.051346534,0.07014189,0.078039648,0.077233185,0.080884604,0.065274876,0.066305111,0.082656261,1,1
Percent black,East Harlem,0.348704443,0.267864301,0.312435307,0.307005772,0.327930874,0.319082663,0.321082733,0.306063897,0.286743704,0.29654189,0.318626506,0.30337978,0.303219416,1,1
Percent Hispanic,East Harlem,0.528401757,0.548354772,0.519491835,0.507751715,0.490984053,0.47675773,0.462292076,0.477234046,0.447069481,0.414649509,0.477276757,0.48400771,0.435138778,1,1
Percent white,East Harlem,0.073471191,0.122308057,0.109854267,0.10322995,0.108933804,0.141791967,0.133141236,0.111714457,0.164977395,0.164402376,0.117898746,0.130143588,0.158610058,1,1
Median household income ($2016),East Harlem,33860,33350,32230,35620,33880,31110,33430,32850,32340,27630,31720,30380,34420,1,1
Unemployment rate,East Harlem,0.168170592,0.097888803,0.106215726,0.128911913,0.129280081,0.162070283,0.147676461,0.13531113,0.085593754,0.133509045,0.106604003,0.131241034,0.072520621,1,1
Population aged 25+ with a bachelor's degree or higher,East Harlem,0.142375044,0.257352199,0.219926182,0.218157961,0.236878852,0.257041398,0.27510463,0.264195894,0.321499385,0.349352399,0.27282234,0.320316368,0.3439601,1,1
Population aged 25+ without a high school diploma,East Harlem,,0.313660162,0.364564967,0.338427893,0.382234688,0.320636764,0.2762509,0.280737302,0.269382326,0.226742357,0.280016088,0.283825394,0.230280793,1,1
Poverty rate,East Harlem,0.371074988,0.297510332,0.368927041,0.271746376,0.271491836,0.299885084,0.30822345,0.29286183,0.312426611,0.339030902,0.363184908,0.374909568,0.322973937,1,1
Foreign-born population,East Harlem,0.210520388,0.229175017,0.231042469,0.254583927,0.249231887,0.227172455,0.258895438,0.271594833,0.266162333,0.237527447,0.253713969,0.211959096,0.23405,1,1
"Population density (1,000 persons per square mile)",East Harlem,,47.43820225,58.03241141,52.48789974,54.71434745,48.97493518,49.49222126,53.32152118,52.95505618,49.39974071,56.05574762,52.91011236,58.02895419,1,1
"Median rent, all ($2016)",East Harlem,710,770,670,700,710,790,880,850,970,890,870,790,880,1,1
Severely rent-burdened households,East Harlem,0.203066467,,,,,,0.197934212,,,,,0.24291585,,1,1
Racial diversity index,East New York/Starrett City,0.633229615,0.60424193,0.637041695,0.613110838,0.613214853,0.579690141,0.561528175,0.585156734,0.573375653,0.578154424,0.569373771,0.597427011,0.601004817,1,1
Percent Asian,East New York/Starrett City,0.039398871,0.063597668,0.061820146,0.047703058,0.045685506,0.031890021,0.028694395,0.034061284,0.036976025,0.042261179,0.026722186,0.047891103,0.059601043,1,1
Percent black,East New York/Starrett City,0.456954725,0.482580133,0.456116823,0.480225063,0.479551178,0.514031243,0.546830453,0.545123865,0.52963911,0.543067207,0.520431405,0.488781526,0.517276341,1,1
Percent Hispanic,East New York/Starrett City,0.39097898,0.396006772,0.385325088,0.388700216,0.387657391,0.391342567,0.369384916,0.334327442,0.378383344,0.35192783,0.397111566,0.400495099,0.354222518,1,1
Percent white,East New York/Starrett City,0.059547723,0.044815839,0.051172205,0.053940811,0.066711294,0.04376942,0.04668722,0.068907391,0.039567388,0.035838238,0.036955532,0.031236615,0.048933563,1,1
Median household income ($2016),East New York/Starrett City,40330,38230,33490,37570,40190,37090,34510,31740,35120,37880,33390,35480,37880,1,1
Unemployment rate,East New York/Starrett City,0.152201424,0.110948209,0.072369801,0.063040695,0.08216229,0.114616862,0.123037701,0.131173275,0.153005041,0.126607101,0.083606216,0.065190531,0.080266371,1,1
Population aged 25+ with a bachelor's degree or higher,East New York/Starrett City,0.097187526,0.161178672,0.115910616,0.149439854,0.137078627,0.117018718,0.11744884,0.124335222,0.129114032,0.140743201,0.150983557,0.167664851,0.144711584,1,1
Population aged 25+ without a high school diploma,East New York/Starrett City,,0.301052385,0.209761357,0.245569944,0.268769743,0.283378091,0.251886693,0.209890275,0.247992703,0.244855604,0.228840916,0.223840237,0.217266939,1,1
Poverty rate,East New York/Starrett City,0.312528911,0.287895189,0.277775703,0.27543773,0.278475276,0.291842782,0.360197414,0.340305486,0.308135175,0.29348849,0.287040027,0.284308822,0.290925724,1,1
Foreign-born population,East New York/Starrett City,0.338451691,0.326968226,0.340597526,0.344506682,0.35502853,0.339600642,0.328542977,0.339452672,0.354085357,0.353040466,0.350808082,0.385849984,0.365132582,1,1
"Population density (1,000 persons per square mile)",East New York/Starrett City,,24.30460549,27.27124958,26.87284118,26.55858449,27.73670843,24.82458517,24.81036234,26.72400948,26.78344057,26.39061971,26.88046055,27.22130037,1,1
"Median rent, all ($2016)",East New York/Starrett City,890,930,1030,1050,1090,1090,1120,1110,1050,1140,1070,1110,1130,1,1
Severely rent-burdened households,East New York/Starrett City,0.271306903,,,,,,0.333930608,,,,,0.312011746,,1,1
Racial diversity index,Elmhurst/Corona,0.659758022,0.640555251,0.618664531,0.591036175,0.630674983,0.624057336,0.639021207,0.632207995,0.588111972,0.643543238,0.640692596,0.630252768,0.603364598,0,2
Percent Asian,Elmhurst/Corona,0.281871823,0.351996098,0.317433059,0.269185773,0.322245931,0.333392049,0.352666701,0.315871162,0.334452419,0.349218371,0.315509888,0.362259463,0.341482074,0,2
Percent black,Elmhurst/Corona,0.08248722,0.051691986,0.058090957,0.064109515,0.064481263,0.062694778,0.064907667,0.072527361,0.056098897,0.095994526,0.092710353,0.080767866,0.054127381,0,2
Percent Hispanic,Elmhurst/Corona,0.491550605,0.470291633,0.518056468,0.570936354,0.503158864,0.502201837,0.475222866,0.503775049,0.541684745,0.470525316,0.49549567,0.478380631,0.522551305,0,2
Percent white,Elmhurst/Corona,0.11119404,0.108153663,0.093886416,0.080152944,0.090310029,0.093032709,0.080964276,0.094698975,0.058823111,0.062404082,0.075164793,0.056069935,0.063527595,0,2
Median household income ($2016),Elmhurst/Corona,52990,50860,49430,51740,46760,48150,45150,48520,43440,47670,45810,44210,42220,0,2
Unemployment rate,Elmhurst/Corona,0.092641817,0.064853237,0.052601969,0.055399826,0.062926781,0.083071035,0.084554553,0.047018891,0.080800087,0.069795244,0.054766076,0.057271231,0.044667222,0,2
Population aged 25+ with a bachelor's degree or higher,Elmhurst/Corona,0.199676056,0.227395226,0.220871938,0.184399124,0.217725342,0.216348512,0.182421656,0.211335668,0.188568862,0.217896175,0.245432937,0.219380383,0.193733015,0,2
Population aged 25+ without a high school diploma,Elmhurst/Corona,,0.322594096,0.315490545,0.279544053,0.341452043,0.351925104,0.299732747,0.319163749,0.341708953,0.330819293,0.301120543,0.280045055,0.26908507,0,2
Poverty rate,Elmhurst/Corona,0.192407315,0.181300509,0.187944372,0.143340143,0.178741418,0.223227227,0.1916281,0.235143821,0.248261286,0.203812336,0.206050637,0.208075452,0.192911306,0,2
Foreign-born population,Elmhurst/Corona,0.668142964,0.677740959,0.662804038,0.661625601,0.676289695,0.658789735,0.638982691,0.703979576,0.633710551,0.642563397,0.606229805,0.640734225,0.623127218,0,2
"Population density (1,000 persons per square mile)",Elmhurst/Corona,,38.20827624,37.98109071,38.41655248,39.30008221,40.45053439,37.41216772,37.78542066,38.52863798,41.24938339,42.40613867,35.51822417,38.68648945,0,2
"Median rent, all ($2016)",Elmhurst/Corona,1100,1280,1290,1300,1290,1370,1360,1370,1370,1390,1410,1450,1390,0,2
Severely rent-burdened households,Elmhurst/Corona,0.228039863,,,,,,0.332094648,,,,,0.36356914,,0,2
Racial diversity index,Flatbush,0.695659169,0.684143251,0.669758073,0.6834271,0.682424859,0.676829587,0.679375704,0.697224401,0.699908825,0.697390513,0.712595553,0.706390389,0.71771882,0,2
Percent Asian,Flatbush,0.079619998,0.083377477,0.082784076,0.073639626,0.067378558,0.067239035,0.081037397,0.098328828,0.086532882,0.105060223,0.124671459,0.109954178,0.098789879,0,2
Percent black,Flatbush,0.37448817,0.345885056,0.383043428,0.368782769,0.333236767,0.345589046,0.349193375,0.307882772,0.355031782,0.332569814,0.303088152,0.327800855,0.307315732,0,2
Percent Hispanic,Flatbush,0.129272766,0.145904203,0.109320106,0.135710865,0.16183253,0.156823721,0.126761516,0.162349472,0.148247615,0.150763201,0.142604981,0.147871943,0.1831072,0,2
Percent white,Flatbush,0.375564441,0.409854166,0.405851661,0.395893845,0.419283628,0.417880195,0.419586393,0.414678054,0.380234551,0.39779343,0.39957836,0.390128411,0.38019802,0,2
Median household income ($2016),Flatbush,51520,46220,47880,47830,46250,44900,47090,43030,42820,43390,50920,50190,50650,0,2
Unemployment rate,Flatbush,0.107026306,0.085046952,0.073802116,0.049460646,0.055908291,0.104671123,0.111345071,0.111512701,0.099193172,0.101252056,0.087792927,0.072643352,0.064181511,0,2
Population aged 25+ with a bachelor's degree or higher,Flatbush,0.247479675,0.289470985,0.318634951,0.308028523,0.282617087,0.329169378,0.297659704,0.336049101,0.353424601,0.340912788,0.358883681,0.396045297,0.339098829,0,2
Population aged 25+ without a high school diploma,Flatbush,,0.18360649,0.176507275,0.164274355,0.210398133,0.169261853,0.172924548,0.17703387,0.170154117,0.181217881,0.208555603,0.156787639,0.201555222,0,2
Poverty rate,Flatbush,0.227524703,0.21126157,0.181210786,0.210087788,0.215521918,0.250538185,0.224418151,0.220373797,0.187283535,0.231458478,0.208331249,0.221003568,0.21223302,0,2
Foreign-born population,Flatbush,0.494381144,0.447120018,0.455582192,0.436184174,0.443734356,0.452473392,0.465961958,0.449084542,0.467010351,0.428798666,0.426127278,0.41573728,0.418915781,0,2
"Population density (1,000 persons per square mile)",Flatbush,,53.89920881,56.10560716,55.30890953,59.37117303,56.17406261,55.97351221,55.98899209,50.97970416,54.06501548,62.16821465,56.22944616,56.28482972,0,2
"Median rent, all ($2016)",Flatbush,1000,1140,1110,1130,1140,1140,1190,1210,1210,1220,1290,1330,1320,0,2
Severely rent-burdened households,Flatbush,0.281551116,,,,,,0.296627887,,,,,0.346510699,,0,2
Racial diversity index,Flatlands/Canarsie,0.613807621,0.54613078,0.551220207,0.541971409,0.559997898,0.552941219,0.549621456,0.552518137,0.520264144,0.536595074,0.552933302,0.542340603,0.534789095,1,1
Percent Asian,Flatlands/Canarsie,0.03661541,0.034630032,0.02973607,0.021453947,0.028876959,0.019438536,0.037106574,0.045705649,0.025289237,0.045982251,0.053693407,0.046707497,0.038526414,1,1
Percent black,Flatlands/Canarsie,0.509792851,0.604459195,0.592086999,0.603788781,0.594673999,0.595801201,0.616585111,0.62026378,0.64492207,0.634054614,0.620747356,0.630931055,0.63904734,1,1
Percent Hispanic,Flatlands/Canarsie,0.080765362,0.064026466,0.05931085,0.061263816,0.082006504,0.06849636,0.081772443,0.085677369,0.076798362,0.067016158,0.081613789,0.087689104,0.086697647,1,1
Percent white,Flatlands/Canarsie,0.344150978,0.288443537,0.306285435,0.298754367,0.28072405,0.294974747,0.249274377,0.230922256,0.239319547,0.234038758,0.228463621,0.222967333,0.218697589,1,1
Median household income ($2016),Flatlands/Canarsie,73600,65000,70540,70860,69730,70990,64320,63380,64140,67970,62840,69840,75390,1,1
Unemployment rate,Flatlands/Canarsie,0.079634824,0.080300928,0.055218522,0.039984737,0.070766087,0.073767214,0.082941204,0.123435849,0.114314358,0.093772605,0.084413221,0.062356303,0.067919583,1,1
Population aged 25+ with a bachelor's degree or higher,Flatlands/Canarsie,0.224921449,0.251649834,0.279160427,0.295918598,0.265903794,0.284678354,0.286310518,0.266791579,0.288856618,0.296795667,0.31162247,0.311914797,0.322552172,1,1
Population aged 25+ without a high school diploma,Flatlands/Canarsie,,0.131079037,0.131671581,0.140013406,0.154028312,0.114053897,0.126196566,0.138109409,0.125778607,0.145589798,0.138461322,0.108214761,0.111698769,1,1
Poverty rate,Flatlands/Canarsie,0.12212634,0.095318224,0.107910254,0.091100939,0.12750957,0.093025985,0.114265644,0.136939265,0.121234322,0.117684169,0.129302959,0.123786716,0.091001916,1,1
Foreign-born population,Flatlands/Canarsie,0.372615944,0.39935431,0.392189638,0.384372514,0.388601913,0.376640961,0.413622499,0.423428167,0.428334917,0.382192779,0.419758529,0.386724942,0.395360684,1,1
"Population density (1,000 persons per square mile)",Flatlands/Canarsie,,13.70079429,14.9092764,14.74801428,15.08030314,15.55359615,14.78751002,14.94534723,14.8770677,14.70647818,15.3725133,15.53902208,15.16366684,1,1
"Median rent, all ($2016)",Flatlands/Canarsie,1130,1240,1180,1240,1220,1250,1240,1250,1260,1320,1280,1330,1360,1,1
Severely rent-burdened households,Flatlands/Canarsie,0.229425549,,,,,,0.242675288,,,,,0.296884143,,1,1
Racial diversity index,Flushing/Whitestone,0.671117844,0.662912993,0.649430464,0.659033077,0.655199127,0.666478733,0.635472023,0.635256616,0.648224574,0.640996542,0.629796097,0.606812696,0.603209725,0,0
Percent Asian,Flushing/Whitestone,0.360888834,0.37835559,0.45335886,0.422942035,0.43255909,0.434618612,0.501816755,0.507797957,0.496551862,0.494330867,0.518298525,0.557336761,0.561834998,0,0
Percent black,Flushing/Whitestone,0.028199762,0.023910195,0.029325632,0.02600029,0.014106084,0.026883509,0.019772507,0.016251477,0.023047554,0.01677776,0.026692166,0.019959741,0.019758891,0,0
Percent Hispanic,Flushing/Whitestone,0.168394271,0.178634164,0.160836693,0.172210323,0.17134709,0.188294165,0.150299036,0.152365691,0.195402483,0.186835789,0.162193954,0.162321442,0.170130641,0,0
Percent white,Flushing/Whitestone,0.411691083,0.401811141,0.343957622,0.362980092,0.357959076,0.329318256,0.299544937,0.288799592,0.257872749,0.281871154,0.27304064,0.236254941,0.227589236,0,0
Median household income ($2016),Flushing/Whitestone,64770,60850,60430,60730,62780,58180,56970,52760,54550,51770,52730,51250,51050,0,0
Unemployment rate,Flushing/Whitestone,0.055207566,0.075032363,0.07831479,0.083932617,0.065717259,0.102099682,0.115677376,0.101538138,0.095046347,0.069181237,0.056623188,0.046582554,0.041949791,0,0
Population aged 25+ with a bachelor's degree or higher,Flushing/Whitestone,0.281208221,0.318173118,0.307950771,0.339410427,0.324779041,0.29610088,0.314755182,0.337716365,0.284526068,0.276527695,0.246949001,0.274451833,0.265832233,0,0
Population aged 25+ without a high school diploma,Flushing/Whitestone,,0.188233241,0.165221055,0.187199241,0.200693562,0.186068897,0.198855882,0.192804433,0.234970153,0.21434302,0.207164285,0.222781028,0.252902263,0,0
Poverty rate,Flushing/Whitestone,0.132446177,0.099707873,0.1061375,0.113699208,0.126059149,0.114253842,0.142540777,0.134488658,0.146401583,0.169362408,0.188220427,0.154070243,0.158729245,0,0
Foreign-born population,Flushing/Whitestone,0.502794534,0.507106928,0.582103658,0.545707435,0.522235447,0.543558616,0.530181442,0.567308471,0.575137426,0.569708975,0.566899845,0.590016896,0.572430287,0,0
"Population density (1,000 persons per square mile)",Flushing/Whitestone,,20.59824621,20.98944322,19.95419717,21.67299506,22.52562575,21.90762813,21.03831091,21.29533458,21.31712924,21.85782394,21.06231909,20.93172144,0,0
"Median rent, all ($2016)",Flushing/Whitestone,1200,1360,1380,1370,1360,1400,1450,1420,1390,1390,1390,1440,1510,0,0
Severely rent-burdened households,Flushing/Whitestone,0.236692166,,,,,,0.31297692,,,,,0.373012805,,0,0
Racial diversity index,Greenwich Village/Financial District,0.432472422,0.446162349,0.448403532,0.449439804,0.392415609,0.431633207,0.439573027,0.412089169,0.478151109,0.469931938,0.457723904,0.479794333,0.402029871,0,2
Percent Asian,Greenwich Village/Financial District,0.145468156,0.170931399,0.192217286,0.162052193,0.142452812,0.149993221,0.14586323,0.117863896,0.161658837,0.171186738,0.145231797,0.189456106,0.139098113,0,2
Percent black,Greenwich Village/Financial District,0.030549428,0.029149133,0.027459612,0.026368762,0.020637739,0.018332584,0.02359532,0.018062543,0.015892115,0.021091578,0.027491667,0.02673155,0.018316505,0,2
Percent Hispanic,Greenwich Village/Financial District,0.05851856,0.057287678,0.049321322,0.069578859,0.052203652,0.057259889,0.055980241,0.067382979,0.094771352,0.072102021,0.072631533,0.052823838,0.056559324,0,2
Percent white,Greenwich Village/Financial District,0.73621254,0.72144893,0.715165967,0.720251868,0.764290815,0.736379011,0.731751573,0.754421773,0.697482002,0.703647359,0.717741381,0.693402565,0.758345167,0,2
Median household income ($2016),Greenwich Village/Financial District,101720,115100,113210,121820,118080,113200,111660,127440,107260,128500,121640,123470,137210,0,2
Unemployment rate,Greenwich Village/Financial District,0.057821672,0.032797904,0.047734579,0.032919665,0.032164559,0.075831076,0.060838193,0.04823533,0.046323268,0.041997931,0.043989436,0.041613419,0.039233375,0,2
Population aged 25+ with a bachelor's degree or higher,Greenwich Village/Financial District,0.689510816,0.770743025,0.762885249,0.754029744,0.783175472,0.771753341,0.793707269,0.810690053,0.804563851,0.825596005,0.811138072,0.835028533,0.801470904,0,2
Population aged 25+ without a high school diploma,Greenwich Village/Financial District,,0.046088185,0.074974273,0.049575767,0.054941236,0.060293797,0.05186096,0.035910395,0.045814854,0.038069285,0.040189404,0.034164149,0.04194736,0,2
Poverty rate,Greenwich Village/Financial District,0.099462457,0.092026623,0.119026156,0.086117791,0.088178733,0.078902126,0.098763617,0.074799791,0.073732785,0.077969914,0.07962177,0.073660302,0.080094504,0,2
Foreign-born population,Greenwich Village/Financial District,0.23290355,0.221121278,0.259494015,0.242576846,0.232073012,0.243218942,0.230551109,0.220525493,0.244992733,0.243883505,0.248963434,0.255436981,0.226531774,0,2
"Population density (1,000 persons per square mile)",Greenwich Village/Financial District,,42.71804385,49.64519393,47.08161889,51.47824621,47.2623946,48.88499157,49.40674536,49.89376054,53.87251265,53.9301855,51.70387858,51.53895447,0,2
"Median rent, all ($2016)",Greenwich Village/Financial District,1680,2010,2100,2160,2180,990,1530,1280,1360,1520,1300,2680,2530,0,2
Severely rent-burdened households,Greenwich Village/Financial District,0.192894235,,,,,,0.219753086,,,,,0.198521333,,0,2
Racial diversity index,Highbridge/South Concourse,0.527978457,0.489405613,0.508206744,0.50266363,0,0,0.485435293,0.50488326,0.507574777,0.498804268,0.52328987,0.486748036,0.457262356,0,0
Percent Asian,Highbridge/South Concourse,0.012276794,0.012476188,0.017600385,0.016250135,0,0,0.017166358,0.014912411,0.007741936,0.025078506,0.016116833,0.016144294,0.01825666,0,0
Percent black,Highbridge/South Concourse,0.365366756,0.312281177,0.34374953,0.343346839,0,0,0.328234123,0.326166621,0.360787316,0.301535389,0.341118423,0.280707212,0.260032272,0,0
Percent Hispanic,Highbridge/South Concourse,0.581516856,0.64257264,0.610917057,0.615654918,0,0,0.637576386,0.623158014,0.601501731,0.639856446,0.599843073,0.658507026,0.688708137,0,0
Percent white,Highbridge/South Concourse,0.014700442,0.004427278,0.010004667,0.012420668,0,0,0.00536065,0.013556737,0.019835976,0.015064469,0.016639923,0.023733603,0.0216485,0,0
Median household income ($2016),Highbridge/South Concourse,33710,25710,29040,28800,27670,32750,29230,24290,28110,27060,27530,26410,31500,0,0
Unemployment rate,Highbridge/South Concourse,0.18143909,0.112050113,0.138568667,0.112089804,0.088590164,0.144582048,0.157552454,0.191945393,0.181825496,0.148615897,0.109136501,0.067580354,0.116032238,0,0
Population aged 25+ with a bachelor's degree or higher,Highbridge/South Concourse,0.078191898,0.079364862,0.096094626,0.088998921,0.112455429,0.126396487,0.093756975,0.10588913,0.147823918,0.128131045,0.16263594,0.162695422,0.139614063,0,0
Population aged 25+ without a high school diploma,Highbridge/South Concourse,,0.411006866,0.417337749,0.445540532,0.376220337,0.38645544,0.390629883,0.414711424,0.3664422,0.314830685,0.370175418,0.340960953,0.351847017,0,0
Poverty rate,Highbridge/South Concourse,0.399540368,0.35667376,0.393309491,0.364579562,0.375088209,0.313969767,0.350201535,0.410648623,0.369636817,0.375983978,0.372966244,0.360677152,0.348673394,0,0
Foreign-born population,Highbridge/South Concourse,0.350439805,0.402483191,0.404816393,0.389730718,0.400712596,0.394054165,0.418901408,0.384538259,0.417116822,0.40658148,0.415552744,0.435098771,0.451687687,0,0
"Population density (1,000 persons per square mile)",Highbridge/South Concourse,,66.90831234,66.9209068,70.24937028,69.84785894,68.90075567,73.86599496,71.34861461,69.10579345,69.62518892,71.26801008,77.73098237,76.49118388,0,0
"Median rent, all ($2016)",Highbridge/South Concourse,870,930,950,990,1000,1000,1040,1040,1030,1110,1060,1100,1110,0,0
Severely rent-burdened households,Highbridge/South Concourse,0.318548601,,,,,,0.35785274,,,,,0.417437438,,0,0
Racial diversity index,Hillcrest/Fresh Meadows,0.743989933,0.715156531,0.726048378,0.705737018,0.721115846,0.737766788,0.744951217,0.739639983,0.743368288,0.722356528,0.740487251,0.734200543,0.749786702,0,0
Percent Asian,Hillcrest/Fresh Meadows,0.237230351,0.292468094,0.298024075,0.321998598,0.325939897,0.306059722,0.29977392,0.300323338,0.315884831,0.338554147,0.321402121,0.360171274,0.322487433,0,0
Percent black,Hillcrest/Fresh Meadows,0.145422024,0.123567951,0.109836199,0.139673115,0.101861003,0.123007569,0.125989102,0.132956221,0.112533654,0.100816528,0.122261972,0.117491275,0.118977817,0,0
Percent Hispanic,Hillcrest/Fresh Meadows,0.16275082,0.160824802,0.193941944,0.123176811,0.165722478,0.197942216,0.20491435,0.17528093,0.183630547,0.167982577,0.214479382,0.168731282,0.202618668,0,0
Percent white,Hillcrest/Fresh Meadows,0.389995427,0.397708722,0.36804321,0.394840194,0.367161728,0.338006917,0.3275992,0.348948633,0.332361978,0.353047366,0.308648717,0.306270574,0.30167053,0,0
Median household income ($2016),Hillcrest/Fresh Meadows,72130,59390,67620,64170,67580,59220,60390,56600,66850,58990,55990,63040,66640,0,0
Unemployment rate,Hillcrest/Fresh Meadows,0.062703322,0.06484332,0.064077034,0.073407521,0.06553653,0.109239501,0.127229738,0.114994609,0.099526008,0.092420385,0.087682825,0.089548009,0.099105829,0,0
Population aged 25+ with a bachelor's degree or higher,Hillcrest/Fresh Meadows,0.358319725,0.385800089,0.360839426,0.410379734,0.396342148,0.384139407,0.428869412,0.417114964,0.423649794,0.404258573,0.355529727,0.399222218,0.411646286,0,0
Population aged 25+ without a high school diploma,Hillcrest/Fresh Meadows,,0.127561787,0.152307723,0.122038418,0.137996142,0.138368272,0.13266407,0.162098948,0.105629254,0.16163653,0.136155566,0.155890208,0.131697626,0,0
